NAME,B01003_001E,B19013_001E,B25046_001E,B08126_001E,B08301_001E,state,county,tract
Census Tract 2117.04; Los Angeles County; California,2802,42250,1566,1701,1701,06,037,211704
Census Tract 2118.02; Los Angeles County; California,4575,50090,2214,2543,2543,06,037,211802
Census Tract 2118.03; Los Angeles County; California,3528,56000,1806,2110,2110,06,037,211803
Census Tract 2118.04; Los Angeles County; California,3131,46361,,1340,1340,06,037,211804
Census Tract 2119.10; Los Angeles County; California,4143,60988,1889,2498,2498,06,037,211910
Census Tract 2119.21; Los Angeles County; California,2113,37849,,1186,1186,06,037,211921
Census Tract 2119.22; Los Angeles County; California,3420,51060,,1640,1640,06,037,211922
Census Tract 2121.01; Los Angeles County; California,2612,53098,1502,1610,1610,06,037,212101
Census Tract 2121.02; Los Angeles County; California,2682,34790,,1109,1109,06,037,212102
Census Tract 2122.02; Los Angeles County; California,3417,53006,1241,1947,1947,06,037,212202
Census Tract 2122.03; Los Angeles County; California,2733,39238,1143,1366,1366,06,037,212203
Census Tract 2122.04; Los Angeles County; California,3431,40431,,1801,1801,06,037,212204
Census Tract 2123.03; Los Angeles County; California,3864,35074,1281,1739,1739,06,037,212303
Census Tract 2123.04; Los Angeles County; California,1721,41206,,842,842,06,037,212304
Census Tract 2123.05; Los Angeles County; California,2745,46615,,1293,1293,06,037,212305
Census Tract 2123.06; Los Angeles County; California,3030,54177,1270,1573,1573,06,037,212306
Census Tract 2124.10; Los Angeles County; California,4084,49223,1618,2225,2225,06,037,212410
Census Tract 2124.20; Los Angeles County; California,2616,48864,972,1555,1555,06,037,212420
Census Tract 2125.01; Los Angeles County; California,1898,47574,845,1238,1238,06,037,212501
Census Tract 2125.02; Los Angeles County; California,2997,61469,1311,1962,1962,06,037,212502
Census Tract 2126.10; Los Angeles County; California,4218,66550,2639,2522,2522,06,037,212610
Census Tract 2126.20; Los Angeles County; California,3799,45412,2074,1809,1809,06,037,212620
Census Tract 2127.01; Los Angeles County; California,2277,71563,1391,1097,1097,06,037,212701
Census Tract 2127.02; Los Angeles County; California,3360,94940,2185,1899,1899,06,037,212702
Census Tract 2128; Los Angeles County; California,3176,73478,2041,1680,1680,06,037,212800
Census Tract 2129; Los Angeles County; California,3842,51948,1726,2209,2209,06,037,212900
Census Tract 2131; Los Angeles County; California,2860,55980,1723,1398,1398,06,037,213100
Census Tract 2132.01; Los Angeles County; California,4162,40756,2036,1910,1910,06,037,213201
Census Tract 2132.02; Los Angeles County; California,3899,62516,1558,1919,1919,06,037,213202
Census Tract 2133.10; Los Angeles County; California,2578,69087,1455,1499,1499,06,037,213310
Census Tract 2133.20; Los Angeles County; California,2569,33576,1143,1459,1459,06,037,213320
Census Tract 2134.01; Los Angeles County; California,4818,46121,,2586,2586,06,037,213401
Census Tract 2134.02; Los Angeles County; California,4697,51740,2060,2290,2290,06,037,213402
Census Tract 2140; Los Angeles County; California,3692,148846,1882,1679,1679,06,037,214000
Census Tract 2141; Los Angeles County; California,3569,138125,2697,2125,2125,06,037,214100
Census Tract 2144; Los Angeles County; California,2905,95882,,1927,1927,06,037,214400
Census Tract 2145.01; Los Angeles County; California,3679,107725,2128,1961,1961,06,037,214501
Census Tract 2145.03; Los Angeles County; California,3302,85960,,1653,1653,06,037,214503
Census Tract 2145.04; Los Angeles County; California,3532,102539,,2023,2023,06,037,214504
Census Tract 2145.05; Los Angeles County; California,1469,82148,1210,896,896,06,037,214505
Census Tract 2146; Los Angeles County; California,2247,115326,1753,1333,1333,06,037,214600
Census Tract 2147; Los Angeles County; California,2320,115057,1719,1199,1199,06,037,214700
Census Tract 2148; Los Angeles County; California,2835,123320,1848,1593,1593,06,037,214800
Census Tract 2149.02; Los Angeles County; California,2444,112940,1961,1675,1675,06,037,214902
Census Tract 2149.03; Los Angeles County; California,1507,-666666666,1191,810,810,06,037,214903
Census Tract 2149.04; Los Angeles County; California,1390,116734,1213,1055,1055,06,037,214904
Census Tract 2151.01; Los Angeles County; California,2812,80071,2082,1960,1960,06,037,215101
Census Tract 2151.02; Los Angeles County; California,2952,91944,,2093,2093,06,037,215102
Census Tract 2161; Los Angeles County; California,2156,139565,1772,1066,1066,06,037,216100
Census Tract 2162.01; Los Angeles County; California,2510,110094,2055,1771,1771,06,037,216201
Census Tract 2162.02; Los Angeles County; California,2472,79085,2089,1566,1566,06,037,216202
Census Tract 2163.01; Los Angeles County; California,1439,-666666666,1074,652,652,06,037,216301
Census Tract 2163.02; Los Angeles County; California,3214,98194,2461,2164,2164,06,037,216302
Census Tract 2164.01; Los Angeles County; California,3295,97663,2185,2073,2073,06,037,216401
Census Tract 2164.02; Los Angeles County; California,2404,94079,1585,1306,1306,06,037,216402
Census Tract 2167; Los Angeles County; California,3440,104948,2360,2014,2014,06,037,216700
Census Tract 2168; Los Angeles County; California,3324,125241,2290,2091,2091,06,037,216800
Census Tract 2169.01; Los Angeles County; California,2687,111696,1832,1496,1496,06,037,216901
Census Tract 2169.02; Los Angeles County; California,2227,65893,1570,1183,1183,06,037,216902
Census Tract 2170.01; Los Angeles County; California,2647,123462,1637,1235,1235,06,037,217001
Census Tract 2170.02; Los Angeles County; California,4859,110278,2961,2604,2604,06,037,217002
Census Tract 2171.01; Los Angeles County; California,2518,83125,1472,1094,1094,06,037,217101
Census Tract 2171.02; Los Angeles County; California,2667,100063,1822,1671,1671,06,037,217102
Census Tract 2172; Los Angeles County; California,3839,79028,2371,2093,2093,06,037,217200
Census Tract 2181.10; Los Angeles County; California,3521,43990,1780,1592,1592,06,037,218110
Census Tract 2181.20; Los Angeles County; California,3684,50606,1934,1575,1575,06,037,218120
Census Tract 2182.10; Los Angeles County; California,4090,55614,1788,2124,2124,06,037,218210
Census Tract 2182.20; Los Angeles County; California,3858,69028,2363,2151,2151,06,037,218220
Census Tract 2183; Los Angeles County; California,4933,63971,3393,2829,2829,06,037,218300
Census Tract 2184; Los Angeles County; California,4079,86006,2207,2284,2284,06,037,218400
Census Tract 2185; Los Angeles County; California,2784,66489,1469,1524,1524,06,037,218500
Census Tract 2186; Los Angeles County; California,3102,75466,2008,1746,1746,06,037,218600
Census Tract 2187.01; Los Angeles County; California,2079,54936,1307,1024,1024,06,037,218701
Census Tract 2187.02; Los Angeles County; California,2627,52891,1344,1098,1098,06,037,218702
Census Tract 2188; Los Angeles County; California,2664,50011,1548,1123,1123,06,037,218800
Census Tract 2189; Los Angeles County; California,5229,51094,2824,2355,2355,06,037,218900
Census Tract 2190.10; Los Angeles County; California,3023,74643,1801,1485,1485,06,037,219010
Census Tract 2190.20; Los Angeles County; California,4625,73214,2390,1932,1932,06,037,219020
Census Tract 2193; Los Angeles County; California,3664,51500,2264,1772,1772,06,037,219300
Census Tract 2195; Los Angeles County; California,2053,110865,1383,1047,1047,06,037,219500
Census Tract 2197; Los Angeles County; California,4479,60618,2350,2256,2256,06,037,219700
Census Tract 2198; Los Angeles County; California,3048,68450,1637,1653,1653,06,037,219800
Census Tract 2199.01; Los Angeles County; California,4944,61157,2129,2507,2507,06,037,219901
Census Tract 2199.02; Los Angeles County; California,3514,82750,2124,1807,1807,06,037,219902
Census Tract 2200; Los Angeles County; California,4460,45682,2840,2084,2084,06,037,220000
Census Tract 2201; Los Angeles County; California,2583,62813,1631,1116,1116,06,037,220100
Census Tract 2211.10; Los Angeles County; California,3161,46717,1178,1383,1383,06,037,221110
Census Tract 2211.20; Los Angeles County; California,2922,47026,1113,1411,1411,06,037,221120
Census Tract 2212.10; Los Angeles County; California,3095,66014,1520,1527,1527,06,037,221210
Census Tract 2212.20; Los Angeles County; California,2979,57563,1277,1442,1442,06,037,221220
Census Tract 2213.02; Los Angeles County; California,3681,34655,1429,1753,1753,06,037,221302
Census Tract 2213.03; Los Angeles County; California,2611,48445,921,1211,1211,06,037,221303
Census Tract 2213.04; Los Angeles County; California,3674,51237,1731,1392,1392,06,037,221304
Census Tract 2214.01; Los Angeles County; California,3341,36490,1804,1342,1342,06,037,221401
Census Tract 2214.02; Los Angeles County; California,3063,53125,1576,1208,1208,06,037,221402
Census Tract 2215; Los Angeles County; California,3513,34047,1555,1608,1608,06,037,221500
Census Tract 2216.01; Los Angeles County; California,3354,51833,1441,1794,1794,06,037,221601
Census Tract 2216.02; Los Angeles County; California,2455,52614,1191,1370,1370,06,037,221602
Census Tract 2217.10; Los Angeles County; California,2890,48466,1355,1342,1342,06,037,221710
Census Tract 2218.10; Los Angeles County; California,2679,32168,1109,1265,1265,06,037,221810
Census Tract 2218.20; Los Angeles County; California,2335,24266,944,908,908,06,037,221820
Census Tract 2219; Los Angeles County; California,4281,28500,,1568,1568,06,037,221900
Census Tract 2220.01; Los Angeles County; California,3139,85417,1888,1647,1647,06,037,222001
Census Tract 2220.02; Los Angeles County; California,5172,67928,2558,2328,2328,06,037,222002
Census Tract 2221; Los Angeles County; California,4058,69464,1918,1907,1907,06,037,222100
Census Tract 2222; Los Angeles County; California,3895,46988,2180,1842,1842,06,037,222200
Census Tract 2225; Los Angeles County; California,4616,78814,2464,2119,2119,06,037,222500
Census Tract 2226; Los Angeles County; California,5668,44886,2670,2376,2376,06,037,222600
Census Tract 2227; Los Angeles County; California,4094,-666666666,217,1438,1438,06,037,222700
Census Tract 2240.10; Los Angeles County; California,3137,43396,1451,1837,1837,06,037,224010
Census Tract 2240.20; Los Angeles County; California,2633,31897,,1149,1149,06,037,224020
Census Tract 2242; Los Angeles County; California,2429,51202,865,1019,1019,06,037,224200
Census Tract 2243.10; Los Angeles County; California,1964,53182,755,933,933,06,037,224310
Census Tract 2243.20; Los Angeles County; California,3300,30332,,1459,1459,06,037,224320
Census Tract 2244.10; Los Angeles County; California,3029,34018,1398,1439,1439,06,037,224410
Census Tract 2244.20; Los Angeles County; California,2449,25164,972,1050,1050,06,037,224420
Census Tract 2246; Los Angeles County; California,3037,46250,1012,1375,1375,06,037,224600
Census Tract 2247.01; Los Angeles County; California,2613,37310,,851,851,06,037,224701
Census Tract 2247.02; Los Angeles County; California,2646,11609,496,980,980,06,037,224702
Census Tract 2260.01; Los Angeles County; California,2188,38458,746,1062,1062,06,037,226001
Census Tract 2260.02; Los Angeles County; California,1960,42833,834,1168,1168,06,037,226002
Census Tract 2264.10; Los Angeles County; California,3579,42861,1176,1581,1581,06,037,226410
Census Tract 2264.20; Los Angeles County; California,5306,41804,1995,2217,2217,06,037,226420
Census Tract 2267.01; Los Angeles County; California,2846,76071,1395,1426,1426,06,037,226701
Census Tract 2267.02; Los Angeles County; California,4285,61862,1713,2056,2056,06,037,226702
Census Tract 2270.10; Los Angeles County; California,4550,48688,1996,1626,1626,06,037,227010
Census Tract 2270.20; Los Angeles County; California,3529,61615,1562,1626,1626,06,037,227020
Census Tract 2281; Los Angeles County; California,5158,65086,2514,2306,2306,06,037,228100
Census Tract 2282.10; Los Angeles County; California,4119,48542,1602,1731,1731,06,037,228210
Census Tract 2282.20; Los Angeles County; California,4584,53750,1850,1952,1952,06,037,228220
Census Tract 2283.10; Los Angeles County; California,4506,39770,1705,1775,1775,06,037,228310
Census Tract 2283.20; Los Angeles County; California,3351,51039,1390,1336,1336,06,037,228320
Census Tract 2284.10; Los Angeles County; California,3372,47870,1387,1339,1339,06,037,228410
Census Tract 2284.20; Los Angeles County; California,3165,82798,1407,1551,1551,06,037,228420
Census Tract 2285; Los Angeles County; California,5069,43616,2150,1916,1916,06,037,228500
Census Tract 2286; Los Angeles County; California,5006,44902,2020,2083,2083,06,037,228600
Census Tract 2287.10; Los Angeles County; California,4147,47227,1970,1935,1935,06,037,228710
Census Tract 2287.20; Los Angeles County; California,4800,56184,2191,2021,2021,06,037,228720
Census Tract 2288; Los Angeles County; California,5347,53897,2592,2514,2514,06,037,228800
Census Tract 2289; Los Angeles County; California,2967,32969,1307,1072,1072,06,037,228900
Census Tract 2291; Los Angeles County; California,4635,64464,2155,2120,2120,06,037,229100
Census Tract 2292; Los Angeles County; California,4427,48421,2322,2056,2056,06,037,229200
Census Tract 2293; Los Angeles County; California,5973,55161,2353,2349,2349,06,037,229300
Census Tract 2294.10; Los Angeles County; California,3932,60075,1600,1679,1679,06,037,229410
Census Tract 2294.20; Los Angeles County; California,4320,53977,1883,1882,1882,06,037,229420
Census Tract 2311; Los Angeles County; California,3809,41989,787,1301,1301,06,037,231100
Census Tract 2312.10; Los Angeles County; California,4279,41006,1895,1834,1834,06,037,231210
Census Tract 2312.20; Los Angeles County; California,4353,33458,1589,1334,1334,06,037,231220
Census Tract 2313.01; Los Angeles County; California,2479,56875,1604,1216,1216,06,037,231301
Census Tract 2313.02; Los Angeles County; California,3117,57314,1453,1504,1504,06,037,231302
Census Tract 2314; Los Angeles County; California,5195,58973,2864,2079,2079,06,037,231400
Census Tract 2315; Los Angeles County; California,5135,77083,3014,2493,2493,06,037,231500
Census Tract 2316.01; Los Angeles County; California,2448,75131,1526,1376,1376,06,037,231601
Census Tract 2316.02; Los Angeles County; California,2048,85273,1093,1124,1124,06,037,231602
Census Tract 2316.03; Los Angeles County; California,2788,45037,1155,1093,1093,06,037,231603
Census Tract 2317.10; Los Angeles County; California,4303,44347,1807,1927,1927,06,037,231710
Census Tract 2317.20; Los Angeles County; California,5257,47012,2150,2468,2468,06,037,231720
Census Tract 2318; Los Angeles County; California,5258,44025,2147,2279,2279,06,037,231800
Census Tract 2319.01; Los Angeles County; California,2867,49271,1378,1599,1599,06,037,231901
Census Tract 2319.02; Los Angeles County; California,3255,43523,1288,1209,1209,06,037,231902
Census Tract 2321.10; Los Angeles County; California,3378,51875,1294,1378,1378,06,037,232110
Census Tract 2321.20; Los Angeles County; California,5308,52156,2448,2073,2073,06,037,232120
Census Tract 2322; Los Angeles County; California,3638,62292,1664,1313,1313,06,037,232200
Census Tract 2323; Los Angeles County; California,4992,74022,2451,2482,2482,06,037,232300
Census Tract 2324.01; Los Angeles County; California,3968,67962,2131,1763,1763,06,037,232401
Census Tract 2324.02; Los Angeles County; California,3095,42465,1940,1375,1375,06,037,232402
Census Tract 2325; Los Angeles County; California,4736,63750,2386,2218,2218,06,037,232500
Census Tract 2326.01; Los Angeles County; California,1772,53587,756,907,907,06,037,232601
Census Tract 2326.02; Los Angeles County; California,5552,75741,2688,2244,2244,06,037,232602
Census Tract 2327.01; Los Angeles County; California,2502,76316,1012,1021,1021,06,037,232701
Census Tract 2327.02; Los Angeles County; California,4676,67438,2211,2191,2191,06,037,232702
Census Tract 2328; Los Angeles County; California,4426,55750,1711,1945,1945,06,037,232800
Census Tract 2340.01; Los Angeles County; California,2379,72743,1505,1117,1117,06,037,234001
Census Tract 2340.02; Los Angeles County; California,3030,58792,2070,1525,1525,06,037,234002
Census Tract 2342; Los Angeles County; California,2569,75625,1868,1022,1022,06,037,234200
Census Tract 2343.01; Los Angeles County; California,1684,42295,1296,803,803,06,037,234301
Census Tract 2343.02; Los Angeles County; California,2441,45000,1782,1213,1213,06,037,234302
Census Tract 2345.01; Los Angeles County; California,2901,93056,1899,1212,1212,06,037,234501
Census Tract 2345.02; Los Angeles County; California,2772,31225,1536,998,998,06,037,234502
Census Tract 2346; Los Angeles County; California,4885,71406,2627,2081,2081,06,037,234600
Census Tract 2347; Los Angeles County; California,3700,67928,1995,1547,1547,06,037,234700
Census Tract 2348; Los Angeles County; California,3424,66696,2153,1533,1533,06,037,234800
Census Tract 2349.01; Los Angeles County; California,2954,46330,,1273,1273,06,037,234901
Census Tract 2349.02; Los Angeles County; California,4558,26484,2297,1783,1783,06,037,234902
Census Tract 2351; Los Angeles County; California,4074,96108,3293,1908,1908,06,037,235100
Census Tract 2352.01; Los Angeles County; California,2847,62349,1862,1075,1075,06,037,235201
Census Tract 2352.02; Los Angeles County; California,3888,32143,2077,1481,1481,06,037,235202
Census Tract 2360.01; Los Angeles County; California,4207,109598,3617,2303,2303,06,037,236001
Census Tract 2361.01; Los Angeles County; California,2421,32104,1606,884,884,06,037,236101
Census Tract 2361.02; Los Angeles County; California,3573,56974,2454,1953,1953,06,037,236102
Census Tract 2362.03; Los Angeles County; California,3727,31762,,1449,1449,06,037,236203
Census Tract 2362.04; Los Angeles County; California,2968,40525,1400,1422,1422,06,037,236204
Census Tract 2362.05; Los Angeles County; California,3421,27727,,1449,1449,06,037,236205
Census Tract 2362.06; Los Angeles County; California,2983,53106,1560,1286,1286,06,037,236206
Census Tract 2364; Los Angeles County; California,4551,103689,3364,2505,2505,06,037,236400
Census Tract 2371.01; Los Angeles County; California,3827,46250,1511,1535,1535,06,037,237101
Census Tract 2371.02; Los Angeles County; California,4038,49559,1467,1361,1361,06,037,237102
Census Tract 2372.01; Los Angeles County; California,4138,54398,1896,1421,1421,06,037,237201
Census Tract 2372.02; Los Angeles County; California,4653,47917,1960,1607,1607,06,037,237202
Census Tract 2373; Los Angeles County; California,6051,76935,3400,3008,3008,06,037,237300
Census Tract 2374.01; Los Angeles County; California,4331,67470,2224,1908,1908,06,037,237401
Census Tract 2374.02; Los Angeles County; California,3896,83333,2305,1987,1987,06,037,237402
Census Tract 2375; Los Angeles County; California,2822,34643,1051,1119,1119,06,037,237500
Census Tract 2376; Los Angeles County; California,4014,48447,1689,1569,1569,06,037,237600
Census Tract 2377.10; Los Angeles County; California,4445,43820,2127,1678,1678,06,037,237710
Census Tract 2377.20; Los Angeles County; California,3784,41303,1525,1373,1373,06,037,237720
Census Tract 2378; Los Angeles County; California,3880,51168,2215,1405,1405,06,037,237800
Census Tract 2379; Los Angeles County; California,4131,59539,2621,1673,1673,06,037,237900
Census Tract 2380; Los Angeles County; California,5592,69861,4035,2486,2486,06,037,238000
Census Tract 2381; Los Angeles County; California,5165,51417,3400,2435,2435,06,037,238100
Census Tract 2382; Los Angeles County; California,6181,41410,2752,2134,2134,06,037,238200
Census Tract 2383.10; Los Angeles County; California,5400,52805,1985,2385,2385,06,037,238310
Census Tract 2383.20; Los Angeles County; California,3560,33396,1395,1267,1267,06,037,238320
Census Tract 2384; Los Angeles County; California,5107,85968,3086,2192,2192,06,037,238400
Census Tract 2392.01; Los Angeles County; California,3563,46840,1615,1677,1677,06,037,239201
Census Tract 2392.02; Los Angeles County; California,5645,48480,1993,2213,2213,06,037,239202
Census Tract 2393.10; Los Angeles County; California,4026,53021,1515,1811,1811,06,037,239310
Census Tract 2393.20; Los Angeles County; California,3078,50402,1544,1389,1389,06,037,239320
Census Tract 2393.30; Los Angeles County; California,2972,46979,1585,1191,1191,06,037,239330
Census Tract 2395.01; Los Angeles County; California,3668,58516,1854,1586,1586,06,037,239501
Census Tract 2395.02; Los Angeles County; California,3624,56667,1677,1550,1550,06,037,239502
Census Tract 2396.01; Los Angeles County; California,3675,58068,1596,1686,1686,06,037,239601
Census Tract 2396.02; Los Angeles County; California,3967,49583,1619,1449,1449,06,037,239602
Census Tract 2397.01; Los Angeles County; California,4509,36611,2063,1524,1524,06,037,239701
Census Tract 2397.02; Los Angeles County; California,4567,36958,1973,1623,1623,06,037,239702
Census Tract 2398.01; Los Angeles County; California,4116,65029,2137,1740,1740,06,037,239801
Census Tract 2398.02; Los Angeles County; California,5767,56642,2140,2201,2201,06,037,239802
Census Tract 2400.10; Los Angeles County; California,3888,30864,1517,1309,1309,06,037,240010
Census Tract 2400.20; Los Angeles County; California,5286,66806,2518,2340,2340,06,037,240020
Census Tract 2402; Los Angeles County; California,6345,53224,2663,2063,2063,06,037,240200
Census Tract 2403.01; Los Angeles County; California,3061,47024,1407,890,890,06,037,240301
Census Tract 2403.02; Los Angeles County; California,2849,53250,1233,1012,1012,06,037,240302
Census Tract 2404.01; Los Angeles County; California,6409,43933,2901,2395,2395,06,037,240401
Census Tract 2404.02; Los Angeles County; California,4276,64159,1942,1666,1666,06,037,240402
Census Tract 2405; Los Angeles County; California,6760,54361,2867,2787,2787,06,037,240500
Census Tract 2406; Los Angeles County; California,5431,60297,2282,1743,1743,06,037,240600
Census Tract 2407; Los Angeles County; California,6324,57665,3180,2738,2738,06,037,240700
Census Tract 2408; Los Angeles County; California,4470,55508,1985,1778,1778,06,037,240800
Census Tract 2409.01; Los Angeles County; California,2711,56296,1379,1018,1018,06,037,240901
Census Tract 2409.02; Los Angeles County; California,3658,-666666666,1496,1326,1326,06,037,240902
Census Tract 2410.01; Los Angeles County; California,4641,70227,2318,1832,1832,06,037,241001
Census Tract 2410.02; Los Angeles County; California,3776,60323,1794,1276,1276,06,037,241002
Census Tract 2411.10; Los Angeles County; California,3819,67536,1803,1596,1596,06,037,241110
Census Tract 2411.20; Los Angeles County; California,4207,40769,1711,1461,1461,06,037,241120
Census Tract 2412.01; Los Angeles County; California,3287,57615,1716,1351,1351,06,037,241201
Census Tract 2412.02; Los Angeles County; California,5291,51328,2628,1973,1973,06,037,241202
Census Tract 2413; Los Angeles County; California,2376,60357,1199,969,969,06,037,241300
Census Tract 2414; Los Angeles County; California,3974,73229,1842,1799,1799,06,037,241400
Census Tract 2420; Los Angeles County; California,4074,47793,1910,1487,1487,06,037,242000
Census Tract 2421; Los Angeles County; California,2680,27218,,561,561,06,037,242100
Census Tract 2422.01; Los Angeles County; California,4011,60189,2218,1602,1602,06,037,242201
Census Tract 2422.02; Los Angeles County; California,2966,47656,1402,904,904,06,037,242202
Census Tract 2423; Los Angeles County; California,5010,49490,1889,1980,1980,06,037,242300
Census Tract 2426; Los Angeles County; California,4698,21492,1065,1065,1065,06,037,242600
Census Tract 2427; Los Angeles County; California,4982,50603,2647,1976,1976,06,037,242700
Census Tract 2430.01; Los Angeles County; California,3444,64950,1599,1387,1387,06,037,243001
Census Tract 2430.02; Los Angeles County; California,2846,69303,1500,1427,1427,06,037,243002
Census Tract 2431; Los Angeles County; California,5552,32244,2426,1909,1909,06,037,243100
Census Tract 2611.02; Los Angeles County; California,3502,220227,3423,1656,1656,06,037,261102
Census Tract 2611.03; Los Angeles County; California,1767,221250,1333,849,849,06,037,261103
Census Tract 2611.04; Los Angeles County; California,1547,239167,1217,771,771,06,037,261104
Census Tract 2612; Los Angeles County; California,3967,186779,3364,1873,1873,06,037,261200
Census Tract 2621; Los Angeles County; California,2457,215670,2168,1022,1022,06,037,262100
Census Tract 2622; Los Angeles County; California,4378,185768,3764,1908,1908,06,037,262200
Census Tract 2623.01; Los Angeles County; California,2806,250001,1786,1147,1147,06,037,262301
Census Tract 2623.02; Los Angeles County; California,2839,201714,2285,1260,1260,06,037,262302
Census Tract 2623.03; Los Angeles County; California,2749,250001,,1343,1343,06,037,262303
Census Tract 2624; Los Angeles County; California,2900,250001,2352,1033,1033,06,037,262400
Census Tract 2625.01; Los Angeles County; California,3709,250001,2629,1704,1704,06,037,262501
Census Tract 2626.01; Los Angeles County; California,3330,250001,2545,1396,1396,06,037,262601
Census Tract 2626.04; Los Angeles County; California,5763,242083,4206,2498,2498,06,037,262604
Census Tract 2627.04; Los Angeles County; California,3590,154340,2864,1585,1585,06,037,262704
Census Tract 2627.06; Los Angeles County; California,3492,159917,2431,1455,1455,06,037,262706
Census Tract 2628.02; Los Angeles County; California,3512,166477,2775,1403,1403,06,037,262802
Census Tract 2640; Los Angeles County; California,2968,199432,2451,1129,1129,06,037,264000
Census Tract 2641.02; Los Angeles County; California,2814,142308,2354,1939,1939,06,037,264102
Census Tract 2641.03; Los Angeles County; California,2777,155433,2174,2037,2037,06,037,264103
Census Tract 2643.03; Los Angeles County; California,2706,143938,2257,2123,2123,06,037,264303
Census Tract 2643.04; Los Angeles County; California,2358,128819,1917,1757,1757,06,037,264304
Census Tract 2643.05; Los Angeles County; California,4396,126136,3039,2083,2083,06,037,264305
Census Tract 2643.06; Los Angeles County; California,1703,138846,1364,1171,1171,06,037,264306
Census Tract 2651; Los Angeles County; California,2413,119375,1905,826,826,06,037,265100
Census Tract 2652.01; Los Angeles County; California,2615,142917,1537,954,954,06,037,265201
Census Tract 2652.03; Los Angeles County; California,1988,102737,1298,821,821,06,037,265203
Census Tract 2652.04; Los Angeles County; California,1544,-666666666,,714,714,06,037,265204
Census Tract 2653.01; Los Angeles County; California,12794,-666666666,-666666666,3354,3354,06,037,265301
Census Tract 2653.03; Los Angeles County; California,4736,33248,1697,2060,2060,06,037,265303
Census Tract 2653.04; Los Angeles County; California,3009,16717,1056,1126,1126,06,037,265304
Census Tract 2653.06; Los Angeles County; California,1788,36477,,780,780,06,037,265306
Census Tract 2653.07; Los Angeles County; California,2190,26870,765,1175,1175,06,037,265307
Census Tract 2654.10; Los Angeles County; California,1679,151250,1216,757,757,06,037,265410
Census Tract 2654.20; Los Angeles County; California,1474,250001,1088,654,654,06,037,265420
Census Tract 2655.21; Los Angeles County; California,1569,71477,1235,1061,1061,06,037,265521
Census Tract 2655.22; Los Angeles County; California,2086,95227,1098,1278,1278,06,037,265522
Census Tract 2655.23; Los Angeles County; California,2180,71591,1872,1517,1517,06,037,265523
Census Tract 2655.24; Los Angeles County; California,2864,112568,2060,1641,1641,06,037,265524
Census Tract 2656.01; Los Angeles County; California,3019,82361,1987,1539,1539,06,037,265601
Census Tract 2656.02; Los Angeles County; California,2928,101897,2221,1180,1180,06,037,265602
Census Tract 2657.01; Los Angeles County; California,1745,110333,1245,859,859,06,037,265701
Census Tract 2657.02; Los Angeles County; California,2993,96395,2183,972,972,06,037,265702
Census Tract 2671.01; Los Angeles County; California,3136,115673,1975,1834,1834,06,037,267101
Census Tract 2671.02; Los Angeles County; California,2928,132438,1995,1739,1739,06,037,267102
Census Tract 2672.01; Los Angeles County; California,2775,93750,2075,1681,1681,06,037,267201
Census Tract 2672.02; Los Angeles County; California,3654,123977,2470,2115,2115,06,037,267202
Census Tract 2673; Los Angeles County; California,3865,82574,2582,2463,2463,06,037,267300
Census Tract 2674.03; Los Angeles County; California,3538,91705,2684,2297,2297,06,037,267403
Census Tract 2674.04; Los Angeles County; California,3325,85481,2321,2119,2119,06,037,267404
Census Tract 2674.05; Los Angeles County; California,2527,115594,1944,1807,1807,06,037,267405
Census Tract 2674.06; Los Angeles County; California,1963,90867,1335,1282,1282,06,037,267406
Census Tract 2675.02; Los Angeles County; California,3228,78750,2380,2205,2205,06,037,267502
Census Tract 2675.03; Los Angeles County; California,2159,131514,1819,1538,1538,06,037,267503
Census Tract 2675.04; Los Angeles County; California,3396,120083,2199,2239,2239,06,037,267504
Census Tract 2676; Los Angeles County; California,2434,79153,1710,1404,1404,06,037,267600
Census Tract 2677; Los Angeles County; California,3890,124942,2707,2447,2447,06,037,267700
Census Tract 2678; Los Angeles County; California,3096,103875,2282,1578,1578,06,037,267800
Census Tract 2679.01; Los Angeles County; California,2627,126250,2057,1102,1102,06,037,267901
Census Tract 2679.02; Los Angeles County; California,3570,164808,2505,2011,2011,06,037,267902
Census Tract 2690; Los Angeles County; California,4646,181354,3778,2562,2562,06,037,269000
Census Tract 2691; Los Angeles County; California,4212,87672,1980,1625,1625,06,037,269100
Census Tract 2693; Los Angeles County; California,3763,237841,2736,1698,1698,06,037,269300
Census Tract 2695; Los Angeles County; California,3855,250001,2758,1535,1535,06,037,269500
Census Tract 2696.01; Los Angeles County; California,3515,75532,1720,1936,1936,06,037,269601
Census Tract 2696.02; Los Angeles County; California,2532,79107,1469,1515,1515,06,037,269602
Census Tract 2697; Los Angeles County; California,3769,110362,2600,2232,2232,06,037,269700
Census Tract 2698; Los Angeles County; California,3069,115000,2244,2120,2120,06,037,269800
Census Tract 2699.03; Los Angeles County; California,3318,84101,2382,2155,2155,06,037,269903
Census Tract 2699.05; Los Angeles County; California,2227,103778,,1683,1683,06,037,269905
Census Tract 2699.06; Los Angeles County; California,3327,118465,2252,2500,2500,06,037,269906
Census Tract 2699.07; Los Angeles County; California,2452,93558,1788,1741,1741,06,037,269907
Census Tract 2699.08; Los Angeles County; California,1847,79210,,1456,1456,06,037,269908
Census Tract 2699.09; Los Angeles County; California,2098,98545,1593,1457,1457,06,037,269909
